Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ3142,02,4,OTHER,402,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,4,OTHER,403,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,5,OTHER,502,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,5,OTHER,503,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,6,OTHER,602,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,6,OTHER,603,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,7,OTHER,702,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,7,OTHER,703,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,8,OTHER,802,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,8,OTHER,803,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,9,OTHER,902,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,9,OTHER,903,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,10,OTHER,1002,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,10,OTHER,1003,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,11,OTHER,1102,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,11,OTHER,1103,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,12,OTHER,1202,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,12,OTHER,1203,82.71,03,13.94,0,0,0,0,-
UPRERAPRJ3142,02,13,OTHER,1302,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,13,OTHER,1303,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,14,OTHER,1402,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,14,OTHER,1403,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,15,OTHER,1502,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,15,OTHER,1503,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,16,OTHER,1602,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,16,OTHER,1603,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,17,OTHER,1702,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,17,OTHER,1703,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,18,OTHER,1802,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,18,OTHER,1803,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,19,OTHER,1902,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,19,OTHER,1903,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,20,OTHER,2002,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,20,OTHER,2003,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,21,OTHER,2102,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,21,OTHER,2103,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,22,OTHER,2202,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,22,OTHER,2203,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,23,OTHER,2302,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,23,OTHER,2303,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,24,OTHER,2402,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,24,OTHER,2403,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,25,OTHER,2502,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,25,OTHER,2503,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,26,OTHER,2602,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,02,26,OTHER,2603,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,GF,3 BHK,001,76.593,4,13.16,0,0,0,0,0
UPRERAPRJ3142,03,1,3 BHK,101,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,2,3 BHK,201,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,3,3 BHK,301,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,4,3 BHK,401,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,5,3 BHK,501,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,6,3 BHK,601,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,7,3 BHK,701,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,8,3 BHK,801,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,9,3 BHK,901,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,10,3 BHK,1001,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,11,3 BHK,1101,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,12,3 BHK,1201,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,13,3 BHK,1301,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,14,3 BHK,1401,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,15,3 BHK,1501,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,16,3 BHK,1601,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,17,3 BHK,1701,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,18,3 BHK,1801,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,19,3 BHK,1901,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,20,3 BHK,2001,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,21,3 BHK,2101,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,22,3 BHK,2201,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,23,3 BHK,2301,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,24,3 BHK,2401,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,25,3 BHK,2501,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,26,3 BHK,2601,76.593,4,13.16,0,0,0,0,-
UPRERAPRJ3142,03,GF,3 BHK,002,77.73,3,13.27,0,0,0,0,0
UPRERAPRJ3142,03,1,3 BHK,102,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,2,3 BHK,202,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,3,3 BHK,302,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,4,3 BHK,402,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,5,3 BHK,502,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,6,3 BHK,602,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,7,3 BHK,702,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,8,3 BHK,802,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,9,3 BHK,902,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,10,3 BHK,1002,77.73,3,13.27,0,0,0,0,-
UPRERAPRJ3142,03,11,3 BHK,1102,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,12,3 BHK,1202,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,13,3 BHK,1302,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,14,3 BHK,1402,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,15,3 BHK,1502,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,16,3 BHK,1602,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,17,3 BHK,1702,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,18,3 BHK,1802,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,19,3 BHK,1902,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,20,3 BHK,2002,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,21,3 BHK,2102,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,22,3 BHK,2202,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,23,3 BHK,2302,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,24,3 BHK,2402,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,25,3 BHK,2502,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,26,3 BHK,2602,77.73,03,13.27,0,0,0,0,-
UPRERAPRJ3142,03,GF,OTHER,003,84.48,04,14.55,0,0,0,0,0
UPRERAPRJ3142,03,1,OTHER,103,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,2,OTHER,203,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,3,OTHER,303,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,4,OTHER,403,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,5,OTHER,503,84.48,4,14.55,0,0,0,0,-
UPRERAPRJ3142,03,6,OTHER,603,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,7,OTHER,703,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,8,OTHER,803,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,9,OTHER,903,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,10,OTHER,1003,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,11,OTHER,1103,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,12,OTHER,1203,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,13,OTHER,1303,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,14,OTHER,1403,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,15,OTHER,1503,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,16,OTHER,1603,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,17,OTHER,1703,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,18,OTHER,1803,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,19,OTHER,1903,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,20,OTHER,2003,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,21,OTHER,2103,84.48,04,14.55,0,0,0,0,-
UPRERAPRJ3142,03,GF,OTHER,004,82.71,3,13.94,0,0,0,0,0
UPRERAPRJ3142,03,1,OTHER,104,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,2,OTHER,204,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,3,OTHER,304,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,4,OTHER,404,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,5,OTHER,504,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,6,OTHER,604,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,7,OTHER,704,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,8,OTHER,804,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,9,OTHER,904,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,10,OTHER,1004,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,11,OTHER,1104,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,12,OTHER,1204,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,13,OTHER,1304,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,14,OTHER,1404,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,15,OTHER,1504,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,16,OTHER,1604,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,17,OTHER,1704,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,18,OTHER,1804,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,19,OTHER,1904,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,20,OTHER,2004,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,21,OTHER,2104,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,22,OTHER,2204,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,23,OTHER,2304,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,24,OTHER,2404,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,25,OTHER,2504,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ3142,03,26,OTHER,2604,82.71,3,13.94,0,0,0,0,-
UPRERAPRJ8684,Block06,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block06,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block06,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block06,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block06,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block06,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block06,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block06,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block07,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block07,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block07,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block07,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block07,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block07,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block07,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block07,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block08,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block08,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block08,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block08,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block08,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block08,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block08,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block08,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block09,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block09,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block09,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block09,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block09,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block09,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block09,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block09,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block10,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block10,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block10,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block10,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block10,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block10,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block10,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block10,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block11,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block11,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block11,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block11,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block11,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block11,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block11,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block11,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block12,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block12,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block12,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block12,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block12,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block12,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block12,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block12,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block13,GF,3 BHK,2,92.27,2,20.58,1,11.12,0,0,0
UPRERAPRJ8684,Block13,1,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block13,2,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block13,3,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block13,4,3 BHK,2,92.27,2,20.58,0,0,0,0,-
UPRERAPRJ8684,Block13,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block13,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ8684,Block13,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ4466,A,GF,2 BHK,1,87.99,5,11.36,0,0,0,0,0
UPRERAPRJ4466,A,GF,4 BHK,1,151.75,5,21.64,0,0,0,0,0
UPRERAPRJ4466,A,GF,4 BHK,1,151.60,5,21.64,0,0,0,0,0
UPRERAPRJ4466,A,1,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,1,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,1,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,1,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,2,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,2,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,2,4 BHK,1,15.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,2,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,3,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,3,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,3,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,3,4 BHK,1,151.60,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,4,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,4,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,4,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,4,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,5,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,5,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,5,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,5,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,6,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,6,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,6,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,6,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,7,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,7,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,7,4 BHK,1,152.80,5,222.95,0,0,0,0,-
UPRERAPRJ4466,A,7,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,8,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,8,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,8,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,8,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,9,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,9,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,9,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,9,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,10,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,10,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,10,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,10,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,11,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,11,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,11,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,11,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,12,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,12,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,12,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,12,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,13,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,13,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,13,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,13,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,14,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,14,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,14,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,14,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,15,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,15,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,15,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,15,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,16,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,16,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,16,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,16,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,17,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,17,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,17,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,17,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,18,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,18,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,18,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,A,18,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,A,19,PENTHOUSE,1,256.26,9,21.90,0,0,0,0,-
UPRERAPRJ4466,A,19,PENTHOUSE,1,257.57,9,38.14,0,0,0,0,-
UPRERAPRJ4466,A,20,PENTHOUSE,1,257.57,9,38.140,0,0,0,0,-
UPRERAPRJ4466,A,20,PENTHOUSE,1,256.26,9,38.14,0,0,0,0,-
UPRERAPRJ4466,C,GF,2 BHK,1,152.69,5,13.61,0,0,0,0,0
UPRERAPRJ4466,C,GF,2 BHK,1,143.43,5,13.54,0,0,0,0,0
UPRERAPRJ4466,C,GF,4 BHK,1,151.60,5,21.47,0,0,0,0,0
UPRERAPRJ4466,C,GF,4 BHK,1,151.35,5,21.64,0,0,0,0,0
UPRERAPRJ4466,C,1,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,C,1,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,C,1,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,C,1,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,C,2,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,C,2,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,C,2,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,C,2,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,C,3,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,C,3,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,C,3,4 BHK,1,152.80,5,22.95,0,0,0,0,-
UPRERAPRJ4466,C,3,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,C,4,4 BHK,1,151.60,5,22.79,0,0,0,0,-
UPRERAPRJ4466,C,4,4 BHK,1,152.80,5,22.95,0,0,0,0,-
