UPRERAPRJ793157/10/2024,"OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.)
AVIRAL COLONIZERS PRIVATE LIMITED
BEAUTIFUL LANDBASE PRIVATE LIMITED
SATKAR COLONISERS PRIVATE LIMITED",Residential,AANANDA NEW TOWER,Uttar Pradesh,Prayagraj,05-12-2022,31-05-2025,Gautam Buddha Nagar,20000,28.561903,77.483416,VIPIN KUMAR
UPRERAPRJ11140,PUSHPANJALI CONSTRUCTIONS PRIVATE LIMITED,Residential,PUSHPANJALI PLANET (PUSHPANJALI HABITAT),Uttar Pradesh,Agra,05-12-2022,31-05-2025,Gautam Buddha Nagar,45604,28.432134376020038,77.48222608531343,Raj Kumar 
UPRERAPRJ15656,OMAXE LIMITED,Residential,GH-6 (EWS & LIG) AT OMAXE INTEGRATED TOWNSHIP,Uttar Pradesh,Lucknow,05-12-2022,31-05-2025,Gautam Buddha Nagar,20602,71.210076,28.332727,Ar. Abhishek Verma
UPRERAPRJ4253,SCC BUILDERS PVT. LTD.,Residential,"SCC SAPPHIRE PHASE-I BLOCK B,C,D & E",Uttar Pradesh,Ghaziabad,05-12-2022,31-05-2025,Gautam Buddha Nagar,7653,28.558,77.351,Ar. Abhishek Verma C.o. RSP Design Consultants Pvt. Ltd.
UPRERAPRJ171530,SCC BUILDERS PVT. LTD.,Commercial,"SCC BLOSSOM (PMAY) COMMERCIAL BLOCK, NURSING HOME AND NURSERY SCHOOL",Uttar Pradesh,Ghaziabad,05-12-2022,31-05-2025,Gautam Buddha Nagar,4561,29.092278490647473,77.87503068331351,SANDEEP TANDON
UPRERAPRJ12692,SVS DEVELOPERS,Residential,APPLE RESIDENCY,Uttar Pradesh,Kanpur Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,4561,29.092278490647473,77.87503068331351,SANDEEP TANDON
UPRERAPRJ380846,OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.),Commercial,OMAXE CITY SANGAM PLAZA,Uttar Pradesh,Prayagraj,05-12-2022,31-05-2025,Gautam Buddha Nagar,2077,26.835191,80.926748,Ar. Chitranshu Khare - Point Architects Pvt Ltd
UPRERAPRJ575706,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE -III,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,34064,27.152812,78.034101,Theme Consultants
UPRERAPRJ250078,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-5-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,05-12-2022,31-05-2025,Gautam Buddha Nagar,39635.08,28.911571,78.720462,Vinayak Gupta
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ936659,E HOMES INFRASTRUCTURE PVT LTD,Commercial,THE JEWEL OF NOIDA (PHASE IV) - AVENUES AT BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ4514,ACE INFRACITY DEVELOPERS PRIVATE LIMITED,Residential,ACE PARKWAY,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,26380,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ773536,ROSEBERRY ESTATE LLP,Residential,GODREJ WOODS PHASE-3,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,26380,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ793157/10/2024,"OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.)
AVIRAL COLONIZERS PRIVATE LIMITED
BEAUTIFUL LANDBASE PRIVATE LIMITED
SATKAR COLONISERS PRIVATE LIMITED",Residential,AANANDA NEW TOWER,Uttar Pradesh,Prayagraj,05-12-2022,31-05-2025,Gautam Buddha Nagar,698,28.575438,77.381541,DESIGNARCH CONSULTANTS PVT. LTD.
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ936659,E HOMES INFRASTRUCTURE PVT LTD,Commercial,THE JEWEL OF NOIDA (PHASE IV) - AVENUES AT BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ4514,ACE INFRACITY DEVELOPERS PRIVATE LIMITED,Residential,ACE PARKWAY,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,26380,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ773536,ROSEBERRY ESTATE LLP,Residential,GODREJ WOODS PHASE-3,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,698,28.575438,77.381541,DESIGNARCH CONSULTANTS PVT. LTD.
UPRERAPRJ793157/10/2024,"OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.)
AVIRAL COLONIZERS PRIVATE LIMITED
BEAUTIFUL LANDBASE PRIVATE LIMITED
SATKAR COLONISERS PRIVATE LIMITED",Residential,AANANDA NEW TOWER,Uttar Pradesh,Prayagraj,05-12-2022,31-05-2025,Gautam Buddha Nagar,20000,28.561903,77.483416,VIPIN KUMAR
UPRERAPRJ11140,PUSHPANJALI CONSTRUCTIONS PRIVATE LIMITED,Residential,PUSHPANJALI PLANET (PUSHPANJALI HABITAT),Uttar Pradesh,Agra,05-12-2022,31-05-2025,Gautam Buddha Nagar,45604,28.432134376020038,77.48222608531343,Raj Kumar 
UPRERAPRJ15656,OMAXE LIMITED,Residential,GH-6 (EWS & LIG) AT OMAXE INTEGRATED TOWNSHIP,Uttar Pradesh,Lucknow,05-12-2022,31-05-2025,Gautam Buddha Nagar,20602,71.210076,28.332727,Ar. Abhishek Verma
UPRERAPRJ4253,SCC BUILDERS PVT. LTD.,Residential,"SCC SAPPHIRE PHASE-I BLOCK B,C,D & E",Uttar Pradesh,Ghaziabad,05-12-2022,31-05-2025,Gautam Buddha Nagar,7653,28.558,77.351,Ar. Abhishek Verma C.o. RSP Design Consultants Pvt. Ltd.
UPRERAPRJ171530,SCC BUILDERS PVT. LTD.,Commercial,"SCC BLOSSOM (PMAY) COMMERCIAL BLOCK, NURSING HOME AND NURSERY SCHOOL",Uttar Pradesh,Ghaziabad,05-12-2022,31-05-2025,Gautam Buddha Nagar,7653,28.558,77.351,Ar. Abhishek Verma C.o. RSP Design Consultants Pvt. Ltd.
UPRERAPRJ12692,SVS DEVELOPERS,Residential,APPLE RESIDENCY,Uttar Pradesh,Kanpur Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,7237,25.38907,81.890277,Apurba Borah
UPRERAPRJ380846,OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.),Commercial,OMAXE CITY SANGAM PLAZA,Uttar Pradesh,Prayagraj,05-12-2022,31-05-2025,Gautam Buddha Nagar,2077,26.835191,80.926748,Ar. Chitranshu Khare - Point Architects Pvt Ltd
UPRERAPRJ575706,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE -III,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,34064,27.152812,78.034101,Theme Consultants
UPRERAPRJ250078,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-5-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,05-12-2022,31-05-2025,Gautam Buddha Nagar,39635.08,28.911571,78.720462,Vinayak Gupta
UPRERAPRJ229635,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-SECTOR-1-OAK WOOD ENCLAVE- PLOTS,Uttar Pradesh,Ghaziabad,05-12-2022,31-05-2025,Gautam Buddha Nagar,13486,26.813444,80.992733,Md. Amanullah
UPRERAPRJ308567,SAM INDIA ABHIMANYU HOUSING,Residential,PALM OLYMPIA PH 2,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,15572,28.418280023285763,77.48763797780258,Mr. Kulmeet Shangari
UPRERAPRJ4909,RAJESH PROJECTS (INDIA) PVT. LTD,Residential,RG LUXURY HOMES-4 (TOWER J K & L),Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,11348,28.709326,77.423765,ANUJ AGARWAL
UPRERAPRJ13342,RAJIV RANJAN KUMAR SINGH,Residential,HARI ENCLAVE,Uttar Pradesh,Varanasi,05-12-2022,31-05-2025,Gautam Buddha Nagar,3522,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ783951/04/2024,PRASU DEVELOPERS LLP,Residential,SKA DESTINY ONE,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2872,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ358013,"OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.)
BEAUTIFUL LANDBASE PRIVATE LIMITED
UTKRISHT REAL ESTATE & ASSOCIATES PRIVATE LIMITED",Residential,OMAXSHIVA3,Uttar Pradesh,Prayagraj,05-12-2022,31-05-2025,Gautam Buddha Nagar,5703,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ13521,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,27029,28.426289,77.489083,AR GAURAV SOOD
UPRERAPRJ498423,E HOMES INFRASTRUCTURE PVT LTD,Residential,THE JEWEL OF NOIDA (PHASE III) - BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,26536,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ14316,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,07-11-2017,31-12-2024,Gautam Buddha Nagar,27029,28.426289,77.489083,AR GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ13521,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,27029,28.426289,77.489083,AR GAURAV SOOD
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,26536,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ591510,STRONGBIZ PROPBUILD PRIVATE LIMITED,Residential,PRATEEK CANARY,Uttar Pradesh,Gautam Buddha Nagar,03-11-2017,30-09-2024,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ124632,ACE INFRACITY DEVELOPERS PRIVATE LIMITED,Residential,GODREJ PALM RETREAT 2,Uttar Pradesh,Gautam Buddha Nagar,28-05-2019,30-04-2027,Dadri,50790,28.420367,77.492822,ANUJ AGARWAL 
UPRERAPRJ145318,ROSEBERRY ESTATE LLP,Mixed,GODREJ WOODS PHASE II,Uttar Pradesh,Gautam Buddha Nagar,11-06-2019,30-12-2025,Gautam Buddha Nagar,12750,28.433467,77.484604,Akshay Garg
UPRERAPRJ9143,OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.),Residential,OMAXE AANANDA TOWER -B (HITECH TOWNSHIP),Uttar Pradesh,Prayagraj,23-02-2021,14-07-2026,Gautam Buddha Nagar,20602,71.210076,28.332727,Ar. Abhishek Verma
UPRERAPRJ15792,PROSPER BUILDTECH PRIVATE LIMITED,Residential,ARIHANT ABODE,Uttar Pradesh,Gautam Buddha Nagar,14-01-2022,20-10-2027,Gautam Buddha Nagar,7653,28.558,77.351,Ar. Abhishek Verma C.o. RSP Design Consultants Pvt. Ltd.
UPRERAPRJ295195,"PURVANCHAL PROJECTS PRIVATE LIMITED
PURVANCHAL PROJECTS PRIVATE LIMITED",Residential,PURVANCHAL ROYAL CITY (PHASE-II),Uttar Pradesh,Gautam Buddha Nagar,10-08-2017,18-04-2023,Karchhana,8856,25.388285,81.891235,PRAKASH KUMAR
UPRERAPRJ1244,PERIGEE INFRATECH PVT. LTD (FORMELY PERIGEE LAND A,Residential,SG SHIKHAR HEIGHT,Uttar Pradesh,Ghaziabad,10-08-2017,18-04-2023,Karchhana,20240,28.572091,77.481905,DEEPAK MEHTA
UPRERAPRJ1550,OMAXE LIMITED,Residential,"GH-1 (GRAND OMAXE), PHASE - 4, AT OMAXE INTEGRATED",Uttar Pradesh,Lucknow,10-08-2017,18-04-2023,Karchhana,35966,773014.28,773018.86,DEVELOPMENTS CONSULTANT  - MR. ARUN PATWAL
UPRERAPRJ735034,SCC BUILDERS PVT. LTD.,Residential,SCC BLOSSOM (PMAY) PH-1 BLOCK X,Uttar Pradesh,Ghaziabad,27-07-2017,30-03-2024,Ghaziabad,14000,283908N,772417E,Deepak Mehta and Associates
UPRERAPRJ260266/09/2024,SCC BUILDERS PVT. LTD.,Residential,SCC BLOSSOM BLOCK A AND B,Uttar Pradesh,Ghaziabad,27-07-2017,30-03-2024,Ghaziabad,6932,26.811199,81.000250,PRAKASH KUMAR 
UPRERAPRJ494396,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,12-02-2018,31-12-2024,Gautam Buddha Nagar,3522,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ5031,OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.),Residential,OMAXE AANANDA (HITECH TOWNSHIP) TOWER - A,Uttar Pradesh,Prayagraj,23-04-2019,31-08-2022,Ghaziabad,2872,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ121123,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE-II,Uttar Pradesh,Gautam Buddha Nagar,16-04-2019,30-06-2024,Ghaziabad,5703,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ575706,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE -III,Uttar Pradesh,Gautam Buddha Nagar,14-09-2024,20-03-2029,Ghaziabad,4703,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ865343,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-4-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,18-03-2021,29-01-2026,Ghaziabad,9786,28.704569,77.431124,Mr.Anuj Agarwal
UPRERAPRJ250078,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-5-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,18-03-2021,29-01-2026,Ghaziabad,25853,28.6603,77.4962,Niraj Kumar Nanda
UPRERAPRJ763929/11/2024,GODREJ PROPERTIES LIMITED,Mixed,GODREJ RIVERINE,Uttar Pradesh,Gautam Buddha Nagar,18-03-2021,29-01-2026,Ghaziabad,8856,25.389323,81.890904,PRAKASH KUMAR 
UPRERAPRJ409115/09/2024,SAM INDIA ABHIMANYU HOUSING,Residential,PALM OLYMPIA PH 3,Uttar Pradesh,Gautam Buddha Nagar,18-03-2021,29-01-2026,Ghaziabad,15572,28.418280023285763,77.48763797780258,Mr. Kulmeet Shangari
UPRERAPRJ4815,RAJESH PROJECTS (INDIA) PVT. LTD,Residential,"RG LUXURY HOMES - TOWER A, F & M",Uttar Pradesh,Gautam Buddha Nagar,18-03-2021,29-01-2026,Ghaziabad,9871,28.4182800232,77.48763798,Mr. Kulmeet Shangari
UPRERAPRJ4850,RAJESH PROJECTS (INDIA) PVT. LTD,Residential,RG LUXURY HOMES (TOWER G & H),Uttar Pradesh,Gautam Buddha Nagar,18-03-2021,29-01-2026,Ghaziabad,15768,28.6603,77.4962,Niraj Kumar Nanda 
UPRERAPRJ4909,RAJESH PROJECTS (INDIA) PVT. LTD,Residential,RG LUXURY HOMES-4 (TOWER J K & L),Uttar Pradesh,Gautam Buddha Nagar,18-03-2021,29-01-2026,Ghaziabad,9472,28.6603,77.4962,Niraj Kumar Nanda 
UPRERAPRJ556045/10/2024,"PRASU BUILDCON LLP
UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.",Residential,SKA DIVINE,Uttar Pradesh,Ghaziabad,18-03-2021,29-01-2026,Ghaziabad,14490,28.6603,77.4962,NIRAJ KUMAR NANDA
UPRERAPRJ263165/10/2024,"SAPPHIRE INFRAVENTURES PVT. LTD.
ANGLO DEVELOPERS PRIVATE LIMITED",Residential,IMPERIAL ESTATES BY SAPPHIRE,Uttar Pradesh,Lucknow,18-03-2021,29-01-2026,Ghaziabad,26136,28.55937222,77.33806667,Avanish Srivastav
UPRERAPRJ555231,"M/S SHALIMAR CORP LTD.
ENGILA SHERE
FARIAH SHERE
GAZELLE SHERE
IMPERIAL GREEN INFRATECH PRIVATE LIMITED
SANAM SHERE
SYED FARIDOON SHERE",Residential,SHERE`S SHALIMAR MANNAT EXTENSION-3,Uttar Pradesh,Barabanki,14-09-2024,30-04-2028,Dadri,12165,28.3701,77.2508,Mr. Vishal Sharma
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ14316,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,07-11-2017,31-12-2024,Gautam Buddha Nagar,27029,28.426289,77.489083,AR GAURAV SOOD
