XID,URL,Name,Price
r5996,https://www.magicbricks.com/nimbus-express-park-view-2-chi-5-greater-noida-pdpid-4d4235303834333533,Nimbus Express Park View 2,Rs 84 Lac - Rs 1.14 Cr
r736,https://www.magicbricks.com/paramount-floraville-sector-137-noida-pdpid-4d4235303139373638,Paramount Floraville,Rs 95.6 Lac - Rs 1.87 Cr
r9012,https://www.magicbricks.com/aba-corp-oc-square-indirapuram-ghaziabad-pdpid-4d4235323832373737,ABA Corp OC Square,Call For Price
r22762,https://www.magicbricks.com/dp-star-trinetra-bhandup-west-mumbai-pdpid-4d4235313837313232,DP Star Trinetra,Call For Price
r405167,https://www.magicbricks.com/thakur-emerald-pushpak-nagar-navi-mumbai-pdpid-4d4235333936313537,Thakur Emerald,Call For Price
r3006,https://www.magicbricks.com/manglam-aananda-mansarovar-jaipur-pdpid-4d4235303230363433,Manglam Aananda,Rs 72.9 Lac - Rs 1.32 Cr
r345643,https://www.magicbricks.com/prestige-finsbury-park-bagalur-main-road-bangalore-pdpid-4d4235313330303433,Prestige Finsbury Park,Rs 87.2 Lac - Rs 1.40 Cr
r300531,https://www.magicbricks.com/kirti-dharni-dhar-kuwar-enclave-bailey-road-patna-pdpid-4d4235313133393439,Kirti Dharni Dhar Kuwar Enclave,Rs 63.2 Lac - Rs 89.9 Lac
r80338,https://www.magicbricks.com/infocity-phase-2-indore-bypass-road-indore-pdpid-4d4235303732383736,Infocity Phase 2,Rs 36.2 Lac - Rs 54 Lac
r26540,https://www.magicbricks.com/lovely-home-apartment-dwarka-sector-5-new-delhi-pdpid-4d4235303131333231,Lovely Home Apartment,Rs 2.49 Cr - Rs 2.72 Cr
r435566,https://www.magicbricks.com/jrd-imperial-garden-villas-kovai-pudur-coimbatore-pdpid-4d4235343234363939,JRD Imperial Garden Villas,Call For Price
r29770,https://www.magicbricks.com/nav-kairali-apartment-dwarka-sector-3-new-delhi-pdpid-4d4235303130353930,Nav Kairali Apartment,Rs 2.30 Cr - Rs 2.45 Cr
r401924,https://www.magicbricks.com/suraj-park-view-dadar-west-mumbai-pdpid-4d4235333832393239,Suraj Park View,Call For Price
r12536,https://www.magicbricks.com/azad-hind-apartments-dwarka-sector-9-new-delhi-pdpid-4d4235303130383132,Azad Hind Apartments,Rs 2.02 Cr - Rs 2.62 Cr
r417618,https://www.magicbricks.com/mohtisham-lucent-kottara-chowk-mangalore-pdpid-4d4235343234333539,Mohtisham Lucent,Rs 40.5 Lac - Rs 78.8 Lac
r326543,https://www.magicbricks.com/godrej-habitat-sector-3-gurgaon-pdpid-4d4235313232373033,Godrej Habitat,Rs 1.50 Cr - Rs 2.60 Cr
r426354,https://www.magicbricks.com/viburnum-shilaj-ahmedabad-pdpid-4d4235343235333033,Viburnum,Call For Price
r379601,https://www.magicbricks.com/adityaraj-signature-vikhroli-east-mumbai-pdpid-4d4235333839393637,Adityaraj Signature,Call For Price
r33248,https://www.magicbricks.com/vikram-rachna-tower-virar-west-mumbai-pdpid-4d4235313030303731,Vikram Rachna Tower,Rs 41 Lac - Rs 48 Lac
r399311,https://www.magicbricks.com/lodha-adrina-worli-mumbai-pdpid-4d4235343033313539,Lodha Adrina,Rs 6.23 Cr - Rs 21.52 Cr
r413903,https://www.magicbricks.com/gk-aryaban-kiwale-pune-pdpid-4d4235343137313039,GK Aryaban,Rs 80.0 Lac Onwards
r291355,https://www.magicbricks.com/lodha-casa-viva-majiwada-thane-pdpid-4d4235313134353631,Lodha Casa Viva,Rs 84.4 Lac - Rs 1.39 Cr
r292929,https://www.magicbricks.com/tridhaatu-morya-chembur-mumbai-pdpid-4d4235313131393735,Tridhaatu Morya,Rs 1.37 Cr - Rs 3.27 Cr
r386711,https://www.magicbricks.com/happy-home-sarvodaya-villa-kalyan-west-beyond-thane-pdpid-4d4235323237343133,Happy Home Sarvodaya Villa,Rs 59.4 Lac - Rs 70 Lac
r9558,https://www.magicbricks.com/lodha-primero-mahalakshmi-mumbai-pdpid-4d4235303237353738,Lodha Primero,Rs 6.90 Cr - Rs 8.50 Cr
r417174,https://www.magicbricks.com/ratnamani-trident-experia-vaishnodevi-circle-ahmedabad-pdpid-4d4235343137343335,Ratnamani Trident Experia,Rs 70.3 Lac Onwards
r1808,https://www.magicbricks.com/nimai-greens-alwar-bypass-road-bhiwadi-pdpid-4d4235303230313234,Nimai Greens,Rs 27.7 Lac - Rs 57.5 Lac
r1191,https://www.magicbricks.com/m3m-merlin-sector-67-gurgaon-pdpid-4d4235303230373934,M3M Merlin,Rs 3.41 Cr - Rs 7.44 Cr
r68374,https://www.magicbricks.com/neelkanth-exotica-dronagiri-navi-mumbai-pdpid-4d4235303731313833,Neelkanth Exotica,Rs 58 Lac - Rs 66 Lac
r12652,https://www.magicbricks.com/fakhruddin-apartments-dwarka-sector-10-new-delhi-pdpid-4d4235303131313239,Fakhruddin Apartments,Rs 1.97 Cr - Rs 2.50 Cr
r408943,https://www.magicbricks.com/sahyadri-plumeria-borhade-wadi-pune-pdpid-4d4235343038323839,Sahyadri Plumeria,Rs 59.0 Lac - Rs 78.0 Lac
r414638,https://www.magicbricks.com/fortune-florence-borivali-east-mumbai-pdpid-4d4235343136343739,Fortune Florence,Rs 2.21 Cr - Rs 3.91 Cr
r375831,https://www.magicbricks.com/modispaces-volga-borivali-west-mumbai-pdpid-4d4235333234333031,Modispaces Volga,Rs 1.85 Cr - Rs 2.49 Cr
r241639,https://www.magicbricks.com/raunak-city-sector-4-kalyan-west-beyond-thane-pdpid-4d4235303834353637,Raunak City Sector 4,Rs 57 Lac - Rs 85.1 Lac
r27134,https://www.magicbricks.com/parshvanath-cghs-society-patparganj-new-delhi-pdpid-4d4235313732303633,Parshvanath CGHS Society,Rs 1.35 Cr - Rs 1.65 Cr
r385461,https://www.magicbricks.com/rustomjee-erika-bandra-east-mumbai-pdpid-4d4235333236393433,Rustomjee Erika,Rs 2.81 Cr - Rs 3.23 Cr
r344503,https://www.magicbricks.com/tulip-yellow-sector-69-gurgaon-pdpid-4d4235313330303431,Tulip Yellow,Rs 2.40 Cr - Rs 4.14 Cr
r371227,https://www.magicbricks.com/atharv-royal-green-city-raj-nagar-extension-ghaziabad-pdpid-4d4235313838353936,Atharv Royal Green City,Rs 62.5 Lac - Rs 75 Lac
r21160,https://www.magicbricks.com/brigade-cosmopolis-whitefield-bangalore-pdpid-4d4235303237383137,Brigade Cosmopolis,Rs 1.80 Cr - Rs 5.77 Cr
r271769,https://www.magicbricks.com/snn-clermont-hebbal-bangalore-pdpid-4d4235303936393739,SNN Clermont,Rs 3.89 Cr - Rs 5.14 Cr
r390295,https://www.magicbricks.com/shubhyuvi-paradigm-anantaara-borivali-west-mumbai-pdpid-4d4235343137363031,Shubhyuvi Paradigm Anantaara,Rs 2.33 Cr - Rs 3.62 Cr
r4470,https://www.magicbricks.com/dlf-the-primus-sector-82a-gurgaon-pdpid-4d4235303031303239,DLF The Primus,Rs 3.0 Cr - Rs 4.30 Cr
r15018,https://www.magicbricks.com/mantri-manyata-lithos-hebbal-bangalore-pdpid-4d4235303330333633,Mantri Manyata Lithos,Rs 1.48 Cr - Rs 2.77 Cr
r190723,https://www.magicbricks.com/supreme-amadore-baner-pune-pdpid-4d4235303833313931,Supreme Amadore,Rs 3.37 Cr - Rs 4.82 Cr
r368063,https://www.magicbricks.com/my-home-tridasa-tellapur-hyderabad-pdpid-4d4235333331343439,My Home Tridasa,Rs 1.24 Cr - Rs 1.83 Cr
r152285,https://www.magicbricks.com/db-pride-talawali-chanda-indore-pdpid-4d4235303733363536,DB Pride,Rs 49.0 Lac - Rs 90.0 Lac
r401705,https://www.magicbricks.com/godrej-serene-mamurdi-pune-pdpid-4d4235333535343439,Godrej Serene,Rs 50.8 Lac - Rs 1.05 Cr
r25172,https://www.magicbricks.com/divyasree-republic-of-whitefield-kundalahalli-bangalore-pdpid-4d4235313139353835,Divyasree Republic Of Whitefield,Rs 1.88 Cr - Rs 2.92 Cr
r314711,https://www.magicbricks.com/vaishnavi-serene-yelahanka-bangalore-pdpid-4d4235313138303533,Vaishnavi Serene,Rs 85 Lac - Rs 1.05 Cr
r409166,https://www.magicbricks.com/dream-elegance-balewadi-pune-pdpid-4d4235303232363739,Dream Elegance,Call For Price
r1575,https://www.magicbricks.com/grand-ajnara-heritage-sector-74-noida-pdpid-4d4235303233393931,Grand Ajnara Heritage,Rs 90 Lac - Rs 1.65 Cr
r208059,https://www.magicbricks.com/dda-ganga-apartment-sector-d-pocket-6-vasant-kunj-new-delhi-pdpid-4d4235303333333733,DDA Ganga Apartment Sector D Pocket 6,Rs 2.95 Cr - Rs 3.63 Cr
r435497,https://www.magicbricks.com/ambika-farms-katol-road-nagpur-pdpid-4d4235313133373331,Ambika Farms,Call For Price
r61931,https://www.magicbricks.com/shriram-malhaar-sarjapur-bangalore-pdpid-4d4235303138313634,Shriram Malhaar,Rs 1.24 Cr - Rs 1.65 Cr
r414100,https://www.magicbricks.com/aum-the-bellagio-iscon-ambli-road-ahmedabad-pdpid-4d4235343136323835,Aum The Bellagio,Rs 5.61 Cr - Rs 17.22 Cr
r321227,https://www.magicbricks.com/bharat-the-province-phase-2-punawale-pune-pdpid-4d4235333235383831,Bharat The Province Phase 2,Call For Price
r334699,https://www.magicbricks.com/proviso-sai-proviso-sapphire-roadpali-navi-mumbai-pdpid-4d4235313234323333,Proviso Sai Proviso Sapphire,Rs 59.8 Lac - Rs 94.7 Lac
r437790,https://www.magicbricks.com/the-trails-manikonda-hyderabad-pdpid-4d4235303332363039,The Trails,Rs 1.01 Cr - Rs 1.25 Cr
r419091,https://www.magicbricks.com/eldeco-amaya-sector-33-sonipat-pdpid-4d4235343138363735,Eldeco Amaya,Call For Price
r208341,https://www.magicbricks.com/prakriti-apartments-dwarka-sector-6-new-delhi-pdpid-4d4235303734313539,Prakriti Apartments,Rs 2.45 Cr - Rs 2.45 Cr
r158097,https://www.magicbricks.com/oval-kharghar-navi-mumbai-pdpid-4d4235303339313931,OVAL,Rs 1.86 Cr - Rs 5.62 Cr
r430010,https://www.magicbricks.com/vikhroli-plus-gurukrupa-anantam-vikhroli-east-mumbai-pdpid-4d4235333331343735,Vikhroli Plus Gurukrupa Anantam,Call For Price
r415330,https://www.magicbricks.com/tharwani-palladian-kharghar-navi-mumbai-pdpid-4d4235343137353035,Tharwani Palladian,Rs 1.02 Cr - Rs 1.35 Cr
r10168,https://www.magicbricks.com/adani-western-heights-andheri-west-mumbai-pdpid-4d4235303432363436,Adani Western Heights,Rs 4.16 Cr - Rs 8.32 Cr
r26504,https://www.magicbricks.com/palam-apartment-dwarka-sector-5-new-delhi-pdpid-4d4235303130373933,Palam Apartment,Rs 2.72 Cr - Rs 2.72 Cr
r2782,https://www.magicbricks.com/panchsheel-pratishtha-sector-75-noida-pdpid-4d4235303139383038,Panchsheel Pratishtha,Rs 1.50 Cr - Rs 2.63 Cr
r412465,https://www.magicbricks.com/adityaraj-shanti-sadan-vikhroli-east-mumbai-pdpid-4d4235333839393435,Adityaraj Shanti Sadan,Rs 1.21 Cr - Rs 1.78 Cr
r91807,https://www.magicbricks.com/chandak-nishchay-borivali-east-mumbai-pdpid-4d4235313134363935,Chandak Nishchay,Rs 79.1 Lac - Rs 1.57 Cr
r1053,https://www.magicbricks.com/shri-radha-sky-gardens-noida-extension-noida-pdpid-4d4235303138313839,Shri Radha Sky Gardens,Rs 76.8 Lac - Rs 2.04 Cr
r4032,https://www.magicbricks.com/ats-one-hamlet-sector-104-noida-pdpid-4d4235303235353436,ATS One Hamlet,Rs 2.90 Cr - Rs 6.04 Cr
r404901,https://www.magicbricks.com/amolik-park-view-sector-84-faridabad-pdpid-4d4235343135383833,Amolik Park View,Rs 16.8 Lac - Rs 37.1 Lac
r61483,https://www.magicbricks.com/garden-avenue-k-virar-west-mumbai-pdpid-4d4235303639373538,Garden Avenue K,Rs 39.2 Lac - Rs 63.0 Lac
r20542,https://www.magicbricks.com/hiranandani-garden-brentwood-powai-mumbai-pdpid-4d4235303337383039,Hiranandani Garden Brentwood,Rs 1.56 Cr - Rs 8.22 Cr
r377067,https://www.magicbricks.com/paradigm-71-midtown-chembur-mumbai-pdpid-4d4235333139373935,Paradigm 71 Midtown,Rs 91.2 Lac - Rs 1.47 Cr
r878,https://www.magicbricks.com/green-world-airoli-navi-mumbai-pdpid-4d4235303237303938,Green World,Rs 1.36 Cr - Rs 2.35 Cr
r424261,https://www.magicbricks.com/reliable-balaji-theo-kalamboli-navi-mumbai-pdpid-4d4235343139333531,Reliable Balaji Theo,Call For Price
r286699,https://www.magicbricks.com/sindhudurga-darshan-four-bungalows-mumbai-pdpid-4d4235323131303031,Sindhudurga Darshan,Rs 3.93 Cr - Rs 5.21 Cr
r379596,https://www.magicbricks.com/veena-solace-santacruz-west-mumbai-pdpid-4d4235343131373837,Veena Solace,Rs 3.48 Cr - Rs 4.36 Cr
r12538,https://www.magicbricks.com/gold-croft-apartment-dwarka-sector-11-new-delhi-pdpid-4d4235303131323735,Gold Croft Apartment,Rs 3.23 Cr - Rs 4.19 Cr
r437334,https://www.magicbricks.com/casagrand-highline-rakkiyapalayam-tirupur-pdpid-4d4235343236333839,Casagrand Highline,Call For Price
r27100,https://www.magicbricks.com/park-royal-apartments-dwarka-sector-9-new-delhi-pdpid-4d4235303130383834,Park Royal Apartments,Rs 3.30 Cr - Rs 4.25 Cr
r2032,https://www.magicbricks.com/prestige-bella-vista-iyyappanthangal-chennai-pdpid-4d4235303030353030,Prestige Bella Vista,Rs 58.3 Lac - Rs 2.17 Cr
r11048,https://www.magicbricks.com/rosa-bella-ghodbunder-road-thane-pdpid-4d4235303339313131,Rosa Bella,Rs 85 Lac - Rs 1.10 Cr
r32088,https://www.magicbricks.com/celebration-chs-kharghar-navi-mumbai-pdpid-4d4235303837323438,Celebration CHS,Rs 1.04 Cr - Rs 1.50 Cr
r8784,https://www.magicbricks.com/suyash-park-ulwe-navi-mumbai-pdpid-4d4235303138383130,Suyash Park,Rs 73.8 Lac - Rs 94.3 Lac
r78869,https://www.magicbricks.com/lilium-lantana-andheri-east-mumbai-pdpid-4d4235303433333833,Lilium Lantana,Rs 2.90 Cr - Rs 5.75 Cr
r7036,https://www.magicbricks.com/regency-anantam-dombivli-east-beyond-thane-pdpid-4d4235313138333131,Regency Anantam,Rs 43.8 Lac - Rs 64.7 Lac
r311373,https://www.magicbricks.com/umiya-oasis-mira-road-mumbai-pdpid-4d4235313139303731,Umiya Oasis,Rs 61.1 Lac - Rs 86.7 Lac
r401625,https://www.magicbricks.com/omkara-pride-taloja-navi-mumbai-pdpid-4d4235333634303231,Omkara Pride,Rs 36.4 Lac - Rs 91.0 Lac
r390328,https://www.magicbricks.com/satyam-peace-of-mind-kharghar-navi-mumbai-pdpid-4d4235333332333737,Satyam Peace of Mind,Call For Price
r275839,https://www.magicbricks.com/tech-city-phase-2-saravanampatti-coimbatore-pdpid-4d4235303939363831,Tech City Phase 2,Rs 54.7 Lac - Rs 63.2 Lac
r385301,https://www.magicbricks.com/sobha-brooklyn-towers-town-park-hosur-road-bangalore-pdpid-4d4235333236303133,Sobha Brooklyn Towers Town Park,Rs 1.96 Cr - Rs 2.72 Cr
r43298,https://www.magicbricks.com/sheth-beaumonte-sion-east-mumbai-pdpid-4d4235303835393738,Sheth Beaumonte,Rs 3.37 Cr - Rs 24.88 Cr
r254971,https://www.magicbricks.com/platinum-escaso-ulwe-navi-mumbai-pdpid-4d4235303838333533,Platinum Escaso,Rs 1.31 Cr - Rs 3.72 Cr
r45994,https://www.magicbricks.com/pioneer-park-sector-61-gurgaon-pdpid-4d4235303139363432,Pioneer Park,Rs 2.05 Cr - Rs 3.62 Cr
r15148,https://www.magicbricks.com/uk-iridium-kandivali-east-mumbai-pdpid-4d4235303939313831,UK Iridium,Rs 91.7 Lac - Rs 1.27 Cr
r28022,https://www.magicbricks.com/som-apartments-dwarka-sector-6-new-delhi-pdpid-4d4235303130353937,Som Apartments,Rs 2.98 Cr - Rs 3.94 Cr
r34210,https://www.magicbricks.com/ozone-kolkata-em-bypass-kolkata-pdpid-4d4235303730343930,Ozone Kolkata,Rs 1.15 Cr Onwards
r175545,https://www.magicbricks.com/nikoo-homes-thanisandra-main-road-bangalore-pdpid-4d4235303233333231,Nikoo Homes,Rs 88.6 Lac - Rs 2.02 Cr
r130119,https://www.magicbricks.com/gaur-city-7th-avenue-noida-extension-noida-pdpid-4d4235303737323133,Gaur City 7th Avenue,Rs 85.2 Lac - Rs 92.7 Lac
r217667,https://www.magicbricks.com/the-lake-view-address-electronics-city-phase-1-bangalore-pdpid-4d4235303932303633,The Lake View Address,Rs 82.9 Lac - Rs 1.04 Cr
r398192,https://www.magicbricks.com/sun-south-west-south-bopal-ahmedabad-pdpid-4d4235303936323835,Sun South West,Call For Price
r12,https://www.magicbricks.com/dlf-the-belaire-sector-54-gurgaon-pdpid-4d4235303031303430,DLF The Belaire,Rs 8.71 Cr - Rs 13.67 Cr
r306863,https://www.magicbricks.com/total-environment-in-that-quiet-earth-hennur-main-road-bangalore-pdpid-4d4235313138323135,Total Environment In That Quiet Earth,Rs 1.94 Cr - Rs 4.07 Cr
r8738,https://www.magicbricks.com/landasia-la-city-chakrata-road-connaught-place-dehradun-pdpid-4d4235303335373438,Landasia La City,Call For Price
r92267,https://www.magicbricks.com/highmont-phase-1-hinjewadi-pune-pdpid-4d4235303733353732,Highmont Phase 1,Rs 72.8 Lac - Rs 90.3 Lac
r371026,https://www.magicbricks.com/prestige-tranquil-kokapet-hyderabad-pdpid-4d4235323931303137,Prestige Tranquil,Rs 1.55 Cr - Rs 2.46 Cr
r7420,https://www.magicbricks.com/puri-aanand-vilas-sector-81-faridabad-pdpid-4d4235303238353830,Puri Aanand Vilas,Rs 1.36 Cr - Rs 1.65 Cr
r299817,https://www.magicbricks.com/shree-krishna-paradise-kharghar-navi-mumbai-pdpid-4d4235303732363132,Shree Krishna Paradise,Rs 1.04 Cr - Rs 1.49 Cr
r378934,https://www.magicbricks.com/signature-global-city-93-sector-93-gurgaon-pdpid-4d4235333933373231,Signature Global City 93,Rs 1.52 Cr - Rs 2.42 Cr
r249017,https://www.magicbricks.com/poonam-park-view-virar-west-mumbai-pdpid-4d4235303836303132,Poonam Park View,Rs 41 Lac - Rs 48 Lac
r435543,https://www.magicbricks.com/embassy-one-panch-pakhdi-thane-pdpid-4d4235343234353237,Embassy One,Rs 1.89 Cr - Rs 2.45 Cr
r275023,https://www.magicbricks.com/vaswani-menlo-park-whitefield-bangalore-pdpid-4d4235303938393039,Vaswani Menlo Park,Rs 1.80 Cr - Rs 3.71 Cr
r54050,https://www.magicbricks.com/gillco-palm-sector-115-mohali-pdpid-4d4235303834323239,Gillco Palm,Rs 44.8 Lac - Rs 55.2 Lac
r72085,https://www.magicbricks.com/bhagwati-imperia-ulwe-navi-mumbai-pdpid-4d4235303736313636,Bhagwati Imperia,Call For Price
r123405,https://www.magicbricks.com/prestige-kew-gardens-yemalur-bangalore-pdpid-4d4235303838303836,Prestige Kew Gardens,Rs 2.25 Cr - Rs 2.59 Cr
r47344,https://www.magicbricks.com/adarsh-serenity-kannamangala-bangalore-pdpid-4d4235303431303232,Adarsh Serenity,Rs 1.47 Cr - Rs 1.79 Cr
r268833,https://www.magicbricks.com/kanakia-zen-world-kanjurmarg-east-mumbai-pdpid-4d4235303936333235,Kanakia Zen World,Rs 1.15 Cr - Rs 2.31 Cr
r382864,https://www.magicbricks.com/paras-bihta-patna-pdpid-4d4235333333363039,Paras,Call For Price
r29462,https://www.magicbricks.com/new-cosmopoliton-apartment-dwarka-sector-10-new-delhi-pdpid-4d4235303030323138,New Cosmopoliton Apartment,Rs 2.58 Cr - Rs 2.75 Cr
r436242,https://www.magicbricks.com/chandak-sarvam-andheri-east-mumbai-pdpid-4d4235343236383535,Chandak Sarvam,Rs 3.04 Cr - Rs 5.03 Cr
r23652,https://www.magicbricks.com/wave-executive-floors-nh-24-ghaziabad-pdpid-4d4235303338313732,Wave Executive Floors,Rs 58.9 Lac - Rs 76.6 Lac
r372,https://www.magicbricks.com/lodha-aqua-mira-road-mumbai-pdpid-4d4235303230383838,Lodha Aqua,Rs 97.4 Lac - Rs 1.91 Cr
r9970,https://www.magicbricks.com/godrej-woodsman-estate-hebbal-bangalore-pdpid-4d4235303030393335,Godrej Woodsman Estate,Rs 1.60 Cr - Rs 2.67 Cr
r13402,https://www.magicbricks.com/rushi-heights-goregaon-east-mumbai-pdpid-4d4235303031333434,Rushi Heights,Rs 1.72 Cr - Rs 2.32 Cr
r63753,https://www.magicbricks.com/bank-apartments-dwarka-sector-4-new-delhi-pdpid-4d4235303734373538,Bank Apartments,Rs 1.74 Cr - Rs 2.67 Cr
r3702,https://www.magicbricks.com/trident-galaxy-iii-kalinga-nagar-bhubaneswar-pdpid-4d4235333038363139,Trident Galaxy III,Rs 81.7 Lac - Rs 1.16 Cr
r428351,https://www.magicbricks.com/shree-ram-krishna-garden-mira-road-east-mumbai-pdpid-4d4235343230373231,Shree Ram Krishna Garden,Rs 63.8 Lac - Rs 95.6 Lac
r162517,https://www.magicbricks.com/sharada-akashparv-bavdhan-pune-pdpid-4d4235303934393233,Sharada Akashparv,Rs 2.85 Cr - Rs 5.03 Cr
r26408,https://www.magicbricks.com/batukji-apartment-dwarka-sector-3-new-delhi-pdpid-4d4235303130383439,Batukji Apartment,Rs 2.40 Cr - Rs 3 Cr
r76817,https://www.magicbricks.com/bollywood-green-city-sector-113-mohali-pdpid-4d4235313137333733,Bollywood Green City,Rs 1.21 Cr Onwards
r228565,https://www.magicbricks.com/jindal-global-city-sector-35-sonipat-pdpid-4d4235303836323430,Jindal Global City,Rs 1.49 Cr - Rs 5.42 Cr
r508,https://www.magicbricks.com/unitech-the-residences-sector-33-gurgaon-pdpid-4d4235303338323131,Unitech The Residences,Rs 1.44 Cr - Rs 2.48 Cr
r405833,https://www.magicbricks.com/shree-samarth-shubham-krupa-ambernath-beyond-thane-pdpid-4d4235333336303633,Shree Samarth Shubham Krupa,Call For Price
r326357,https://www.magicbricks.com/my-home-ankura-tellapur-hyderabad-pdpid-4d4235313237393231,My Home Ankura,Rs 6.10 Cr - Rs 8.50 Cr
r296799,https://www.magicbricks.com/aarambh-mulund-west-mumbai-pdpid-4d4235303832383233,Aarambh,Call For Price
r27796,https://www.magicbricks.com/aarcity-krishna-apra-sapphire-indirapuram-ghaziabad-pdpid-4d4235303130323231,Aarcity Krishna Apra Sapphire,Rs 90 Lac - Rs 1.23 Cr
r415061,https://www.magicbricks.com/sky-empire-pushpak-nagar-navi-mumbai-pdpid-4d4235343235323931,Sky Empire,Call For Price
r91047,https://www.magicbricks.com/runwal-bliss-kanjurmarg-east-mumbai-pdpid-4d4235303733343034,Runwal Bliss,Rs 1.61 Cr - Rs 4.67 Cr
r135875,https://www.magicbricks.com/urbtech-xaviers-sector-168-noida-pdpid-4d4235303235343035,Urbtech Xaviers,Rs 64.2 Lac - Rs 1.32 Cr
r623,https://www.magicbricks.com/nitesh-hyde-park-ii-bannerghatta-main-road-bangalore-pdpid-4d4235303230303534,Nitesh Hyde Park II,Rs 1.36 Cr - Rs 1.75 Cr
r302149,https://www.magicbricks.com/agi-sky-garden-grand-trunk-road-jalandhar-pdpid-4d4235333036333631,AGI Sky Garden,Call For Price
r54356,https://www.magicbricks.com/kent-oakville-vazhakkala-kochi-pdpid-4d4235313031393533,Kent Oakville,Rs 90.2 Lac - Rs 1.18 Cr
r137827,https://www.magicbricks.com/dda-sfs-flats-dwarka-new-delhi-pdpid-4d4235303333323134,DDA SFS Flats,Rs 2.04 Cr - Rs 2.55 Cr
r399426,https://www.magicbricks.com/s3-skygreens-mira-road-east-mumbai-pdpid-4d4235333435373339,S3 Skygreens,Rs 61.1 Lac - Rs 1.38 Cr
r384676,https://www.magicbricks.com/satguru-arv-riviera-arandia-indore-pdpid-4d4235333238393939,Satguru ARV Riviera,Call For Price
r12768,https://www.magicbricks.com/shubham-apartments-dwarka-sector-22-new-delhi-pdpid-4d4235303131303738,Shubham Apartments,Rs 2.10 Cr - Rs 2.35 Cr
r384721,https://www.magicbricks.com/ashar-axis-majiwada-thane-pdpid-4d4235333235333939,Ashar Axis,Rs 1.04 Cr - Rs 1.53 Cr
r328339,https://www.magicbricks.com/vriddhica-heritage-bishnupur-kolkata-pdpid-4d4235313432343437,Vriddhica Heritage,Rs 81.2 Lac - Rs 1 Cr
r38018,https://www.magicbricks.com/assetz-marq-whitefield-bangalore-pdpid-4d4235303730313131,Assetz Marq,Rs 1.38 Cr - Rs 2.04 Cr
r18998,https://www.magicbricks.com/vijay-residency-ghodbunder-road-thane-pdpid-4d4235303136373538,Vijay Residency,Rs 85 Lac - Rs 1.10 Cr
r328809,https://www.magicbricks.com/lodha-serenity-dombivli-east-beyond-thane-pdpid-4d4235323938323037,Lodha Serenity,Rs 70.6 Lac - Rs 2.48 Cr
r5980,https://www.magicbricks.com/galaxy-north-avenue-2-noida-extension-noida-pdpid-4d4235303731383539,Galaxy North Avenue 2,Rs 74.7 Lac - Rs 1 Cr
r416872,https://www.magicbricks.com/neelkanth-palm-president-ghansoli-navi-mumbai-pdpid-4d4235343233393737,Neelkanth Palm President,Rs 1.51 Cr - Rs 2.39 Cr
