XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r344889,Gulshan Dynasty,100,ByGulshan Homz Pvt. Ltd.,100,"Sector 144, Noida-Greater Noida Expressway, Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2027",0,UPRERAPRJ950870,100
r431064,Forest Hills Ph 1 At The Prestige City,100,99acres: Prestige Group | Housing: ByPrestige Estates Projects Ltd.,0,"Off Agrawal Road, Swapna Nagari, Ghati Pada, Mulund West, Mulund, Mumbai",100,"99acres: NEW_LAUNCH | Housing: Dec, 2027",0,99acres: Registered | Housing: nan,0
r5518,Magnolias at Neelkanth Greens,100,99acres: Neelkanth Group Mumbai Thane | Housing: ByNeelkanth Group,0,"99acres: Manpada | Housing: Near Tikuji Ni Wadi, Off Ghodbunder Road, Thane West, Ghodbunder Road, Thane",0,"99acres: READY_TO_MOVE | Housing: Oct, 2024",0,P51700049248,100
r399106,Arihant One,100,99acres: Arihant Group Delhi | Housing: ByArihant Group,0,"99acres: Sector 1 Greater Noida West | Housing: GH-02A/1, Sector 1, Noida Extension, Greater Noida",0,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2028",0,UPRERAPRJ723911,100
r269167,Godrej Golf Links Villas,100,ByGodrej Properties Ltd.,100,"Plot No. REP 1, Sector 27, Jaypee Golf Course, Pari Chowk, Near PI, Nawada Village, Greater Noida",100,"99acres: READY_TO_MOVE | Housing: Feb, 2031",0,Rera Not Applicable,100
r392746,Mahaveer Empire,100,99acres: Millennium Group Navi Mumbai | Housing: ByMillenium Group,0,"Survey No. 23/2 At Ghot, Taloja, Navi Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: May, 2023",0,P52000045990,100
r384296,Viyaan Ananta,100,ByRiddhi Viyaan Ventures,100,"99acres: Beed Bypass Road | Housing: Opp Surya Lawns, Beed Bypass, CHh. Sambhaji Nagar, Aurangabad",0,99acres: NEW_LAUNCH | Housing: Ready to Move,0,"P51500032300, P51500035035",100
r430666,Aaradhya AG Heights II,100,99acres: Aaradhya Govind Builders | Housing: ByAaradhya Govind Bulders,0,"99acres: Vaishali Nagar Extension | Housing: Narayan Puri, Vaishali Nagar West, Sirsi Road, Jaipur, Jaipur",0,"99acres: READY_TO_MOVE | Housing: Dec, 2028",0,RAJ/P/2024/3197 (30/07/2024),100
r37202,TDI City Kundli,100,99acres: TDI Infrastructure | Housing: ByTDI Infratech Ltd,0,"Kundli, Sector 58, Sonipat",100,"99acres: READY_TO_MOVE | Housing: Sep, 2024",0,Rera Not Applicable,100
r420678,Urban Sereno,100,99acres: Urban Living Developers LLP | Housing: ByURBAN DEVELOPERS AND BUILDERS,0,"Mouza Nuagaon, Near IIIT Square, Gothapatna, Bhubaneswar",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,RP/19/2023/01078,100
r378890,99acres: Green Field Diamond Avenue | Housing: Greenfield Diamond Avenue,0,99acres: Green Field Housing India | Housing: ByGreenfield Housing India Pvt Ltd,0,"Pattanam, Coimbatore",100,"99acres: READY_TO_MOVE | Housing: Jan, 2025",0,TN/11/Layout/9527/2022,100
r403674,Leverage Green Heights,100,ByLeverage Group,100,"Shankarpur, Wardha Road, Nagpur",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2026",0,99acres: Registered | Housing: nan,0
r428601,Kochar Jewel,100,ByKochar Homes Pvt Ltd,100,"No385, 386 Velachery Main Road, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2019",0,TN/29/Building/0045/2024,100
r368704,Ashtvinayak Uptown,100,99acres: Bhoomi Enterprise Gandhinagar | Housing: ByBhoomi Enterprise,0,"99acres: Motera | Housing: Nr. Satyamev Chhavni Icon, Nr. Tapovan Circle, S.P. Ring Road, Sughad, Chandkheda, North West, Gandhinagar",0,"99acres: READY_TO_MOVE | Housing: Dec, 2024",0,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA07301/100820,100
r424433,Provident Botanico,100,ByProvident Housing Limited,100,"Soukya Road, WhiteField, Bangalore East , Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,99acres: Registered | Housing: nan,0
r426628,Promise Of Spring,100,ByAssetz Property Group,100,"15 mins from BIAL, NH 44, Kasaba Hobli, Devanahalli, North Bangalore, Bangalore",100,"99acres: NEW_LAUNCH | Housing: Jun, 2027",0,PRM/KA/RERA/1251/309/PR/030424/006771,100
r421530,DS Max Sista Grand,100,99acres: DS Max Properties | Housing: ByDS-MAX Properties Private Limited,0,"Sy No. 119/2, 119/3, 119/4 And 119/5 Of Uttarahalli, Bangalore-Mumbai Economic Corridor, Bangalore",100,"99acres: NEW_LAUNCH | Housing: Dec, 2023",0,PRM/KA/RERA/1251/310/PR/151223/006489,100
r394754,Subham Garden,100,BySubham Buildcon,100,"Near Bidyut Kunj School, Charingia Gaon, Jorhat",100,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2026",0,RERAA JO 18 OF 2022-2023,100
r433760,99acres: Nand Yashoda Highrise | Housing: Nand Yashoda Highrrise,0,99acres: Nandiish Builders | Housing: By11 Square Feet,0,"99acres: Hudkeshwar Road | Housing: Plot No. 4, Narsala, Nagpur",0,"99acres: NEW_LAUNCH | Housing: Dec, 2025",0,P50500077325,100
r435798,99acres: Aarna Antica | Housing: Shree Aarna Sky Waves,0,ByShree Aarna Group,100,"99acres: Waghodia Road | Housing: 24 Meter Gotri Road, Opposite Sepal Residency, New Alkapuri, Vadodara",0,"99acres: NEW_LAUNCH | Housing: Sep, 2023",0,99acres: Not Registered | Housing: PR/GJ/VADODARA/VADODARA/Others/MAA09797/090222,0
r381691,Sudarshan Landmark,100,99acres: Jagjit Estate and Devlopment Company | Housing: BySurdrashan Builder And Developers,0,"Plot Bearing Cts No 79,79 1 T O 3 Of Village Ismalia, Hindu Friends Society Road, Natwar Nagar Road No5, Jogeshwari East, Western Suburbs, Mumbai",100,Ready to Move,100,P51800030993,100
r402775,99acres: Aishwarya Sahakari Gruharachna Sanstha Maryadit | Housing: Aishwarya Sarasbaug,0,ByLohia Jain Malpani Properties,100,"99acres: Swargate | Housing: CTS No. 983/1 Part, Final Plot No. 500/1, Shukrawar Peth, Pune",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2027",0,99acres: Registered | Housing: nan,0
r398492,99acres: Dions Sky Walk | Housing: Dions Skywalk,0,99acres: Dion Group | Housing: ByDion Infratech Pvt Ltd,0,"99acres: Cda Sector-8 | Housing: Plot No-3b/1326, 1st Floor, Cda, Sector 8, Cuttack",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2023",0,MP/07/2022/00767,100
r429563,Fortune Prime,100,99acres: Fortune Group Vadodara | Housing: ByFortune Group,0,"Beside Reliance Super Store, Nr Bahubali Cirlcle, Manjalpur, Vadodara",100,"99acres: NEW_LAUNCH | Housing: Dec, 2027",0,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/MAA13711/250624/300929,100
r419794,Trishul Happy Homes Varenya,100,ByTrishul Builders And Promoters,100,"Next To Prestige Smart City, Dommasandra, Sarjapur, Sarjapur Road, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2029",0,Rera Not Applicable,100
r426644,BPTP The Amaario,100,ByBPTP Limited,100,"Sector 37D, Dwarka Expressway, Gurgaon",100,"99acres: NEW_LAUNCH | Housing: Nov, 2022",0,99acres: Registered | Housing: nan,0
r384074,Surabhis Signature Villas Extension,100,BySurabhi Estates Private Limited,100,"Tellapur, Osman Nagar, West Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Dec, 2016",0,99acres: Registered | Housing: nan,0
r419876,Wave By Raghava,100,ByRaghava Projects,100,"99acres: Tellapur | Housing: Kollur, West Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2026",0,P01100007254,100
r260370,63 DEGREE EAST,100,ByAssetz Property Group,100,"99acres: Kodathi | Housing: Chikkanayakanahalli At Off Sarjapur, South Bangalore, Bangalore",0,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,99acres: Registered | Housing: nan,0
r418843,Smartworld The Edition,100,BySmartworld Developers,100,"Sector 66, Golf Course Extension Road, Gurgaon",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,RC/REP/HARERA/GGM/756/488/2023/100,100
r349023,Suvidha Shree Kapileshwar Dwelling,100,BySuvidha Developers Vadodara,100,"99acres: Ajwa Road | Housing: Rs 574 Paiki 1 ,tp 2 Fp 24 Sayajipura, Vadodara",0,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r103296,Kundan Praangan,100,ByKundan Spaces LLP,100,"99acres: Khadki | Housing: 31 Nearby Geet Govind Chowk Bopkhel Pune CME, Bopkhel, Pimpri Chinchwad, Pune",0,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r368140,KK Marks,100,99acres: KK GROUP INFRA REALTY | Housing: ByK K Group Infra Realty,0,"Sr No.100/3, Ravet, Pimpri Chinchwad, Pune",100,99acres: NEW_LAUNCH | Housing: nan,0,P52100025777,100
r328927,Samraat Apna Ghar,100,BySamraat Group,100,"Survey No. 49/1/2 50/2 Someshwar Satpur Link Road, Canal Road, Behind Serene Meadows, Gangapur Road, Nashik",100,99acres: READY_TO_MOVE | Housing: nan,0,"P51600020299, P51600020657, P51600029928",100
r432274,99acres: Shree Kriba Flats | Housing: Sumanth Sreshta Sri Vidya Theertha Kripa,0,99acres: JP builders Chennai | Housing: BySumanth & CO,0,"99acres: Thoraipakkam | Housing: Sivasunder Avenue First Street, Thiruvanmiyur, Chennai south, Chennai",0,99acres: READY_TO_MOVE | Housing: nan,0,,100
r426093,Sharanya Kadamb,100,99acres: Sharanya Group | Housing: BySharanya Infracon,0,"B/h, Aryaman Bungalows, Sharanya Group, Thaltej Shilaj Rd, Nr. Sankalp Garace 3, Opp. Zion Windfield, Shilaj, North West, Ahmedabad",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Urban Development Authority/RAA13375/230424/311228,100
r396984,Whiteland Blissville Phase 3,100,ByWhiteland Corporation Private Limited,100,"Sector 76, New Gurgaon, Gurgaon",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,GGM/598/330/2022/73 DATED 01.08.2022,100
r407796,Myra,100,BySIVA SAI INFRA PROJECTS,100,"Pati, Kollur, West Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r383945,Eden Willow Estate,100,ByEden Group,100,"Malancha-Bazaar, Narendrapur, Boral Main Road-Naredrapur, Kolkata",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,WBRERA/P/SOU/2023/000236,100
r396979,Atri Aqua,100,ByAtri Group,100,"Narendrapur, South Kolkata, Kolkata",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,RERA Not Applicable,100
r406695,Dream World,100,ByManjeet Pride Group,100,"99acres: Chikalthana | Housing: Prozone Road, Opp. Cidco N1, Behind Physics Wallah Vidyapeeth, Cidco, Aurangabad",0,99acres: NEW_LAUNCH | Housing: nan,0,P51500049793,100
r259309,Suraj Oranje Castle,100,99acres: Suraj Infraventures | Housing: BySuraj Infra Ventures Pvt Ltd,0,"99acres: Gomti Nagar Extension | Housing: Sector 7, Gomti Nagar, Amar Shaheed Path	, Lucknow",0,99acres: READY_TO_MOVE | Housing: nan,0,UPRERAPRJ6917 & UPRERAPRJ9181,100
r428587,One Square,100,99acres: Roofvest Realestate LLP | Housing: ByRoofvest Real Estate LLP,0,"Sholinganallur, Chennai south, Chennai",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,,100
r426162,Chandak Highscape City 1A,100,ByChandak Group,100,"CTS No. 200 (Part) Chembur, Mumbai Harbour, Mumbai",100,99acres: NEW_LAUNCH | Housing: nan,0,99acres: Registered | Housing: nan,0
r425849,Bhima Vishaka,100,ByBhima Properties,100,"Survey No112/2, 113, Madaragalli, Mysore",100,99acres: READY_TO_MOVE | Housing: nan,0,PRM/KA/RERA/1268/378/PR/060424/006776,100
r397857,The Nest Craft,100,99acres: The Nest Builders | Housing: ByThe Nest Builder,0,"Sholinganallur, Chennai south, Chennai",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,TN/01/Building/0144/2023,100
r428721,Adore The Legend 3,100,99acres: Adore Group | Housing: ByAdore Propbuild Llp,0,"99acres: Tigaon | Housing: Sector 104, Faridabad",0,99acres: NEW_LAUNCH | Housing: nan,0,HRERA-PKL-FBD-595-2024,100
r432599,VRSA The Ultima Heights,100,99acres: Arena Property | Housing: ByVRSA Homes,0,"99acres: Sector 107 | Housing: Hazipur, Sector 104, Noida",0,99acres: UNDER_CONSTRUCTION | Housing: nan,0,,100
r409762,Infinity Icon,100,99acres: Infinity Group Builders and Developers | Housing: ByInfinity Group,0,"Shedung, Panvel, Navi Mumbai",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r394309,K Shire Wing A B C D,100,99acres: Tayal Corp | Housing: ByThe Unique Spaces,0,"S. No. 13/1/1, 13/1/2, 13/2, Punawale, Pimpri Chinchwad, Pune",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,P52100046102,100
r429659,Purvanchal Royal Atlantis Phase 1,100,ByPurvanchal Projects Pvt. Ltd.,100,"99acres: Sultanpur Road | Housing: Plot No. F-7, Gomti Nagar Extension, Amar Shaheed Path	, Lucknow",0,99acres: NEW_LAUNCH | Housing: nan,0,99acres: Registered | Housing: nan,0
r367601,99acres: RNG Homes | Housing: Residential Plot,0,99acres: nan | Housing: nan,0,"Patanjali Yogpeeth, Haridwar",100,99acres: READY_TO_MOVE | Housing: nan,0,,100
r378133,Smart World Gems,100,BySmartworld Developers,100,"Sector 89, New Gurgaon, Gurgaon",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,GGM/502/234/2021/70,100
r427043,CasaGrand French Town,100,ByCasagrand Builder Private Limited,100,"Kovilancheri, Medavakkam, Chennai south, Chennai",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,TN/16/Building/0337/2024 dated 18/04/2024,100
r405130,99acres: Pranathis Kiara | Housing: Pranathi Kiara,0,ByPranathi Constructions,100,"Tellapur, West Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,P01100005770,100
r413330,Nutech Inscape,100,99acres: Nu Tech Associates | Housing: ByNutech Projects Realty Ltd,0,"Kolapakkam, Chennai south, Chennai",100,99acres: READY_TO_MOVE | Housing: nan,0,TN/01/Layout/9471/2022,100
r396805,Prestige Glenbrook,100,99acres: Prestige Group | Housing: ByPrestige Estates Projects Ltd.,0,"99acres: Whitefield | Housing: White Field, Krishnarajapura, Bangalore East , Bangalore",0,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r381282,ASBL Springs,100,99acres: ASBL | Housing: ByAshoka Builders India Private Limited,0,"Pocharam, East Hyderabad, Hyderabad",100,99acres: READY_TO_MOVE | Housing: nan,0,P02200002897,100
r433993,99acres: Kaanha Affordable Homes | Housing: Kaanha Homes,0,ByKaanha Associates,100,"Uttam Nagar West, South West Delhi, New Delhi",100,99acres: READY_TO_MOVE | Housing: nan,0,,100
r408351,Nirman Sahvas,100,BySahvas Construction LLP,100,"Adalaj, Gandhinagar",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r428776,Shriram Subham,100,99acres: Shriram Properties Limited | Housing: ByShriram Properties,0,"15 mins from Thirumazhisai, Valarpuram, Chennai west, Chennai",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,,100
r430237,Vrindavan,100,99acres: Namishree Infrastructure and Projects Pvt. Ltd. | Housing: ByNamishree Infrastructure And Project Pvt Ltd,0,"Kondapur Village, Serilingampally Mandal, Ranga Reddy District, Telangana, North Hyderabad, Hyderabad",100,99acres: NEW_LAUNCH | Housing: nan,0,99acres: Registered | Housing: nan,0
r433885,99acres: Subhaga by J Group | Housing: Joshita Sukrithi Subhaga,0,ByJ Group,100,"Sangareddy, Nandikandi, North Hyderabad, Hyderabad",100,99acres: NEW_LAUNCH | Housing: nan,0,99acres: Registered | Housing: nan,0
r252701,Apex Landmark,100,ByApex Realty,100,"Plot No. 1, Sectore 53, Dronagiri, Navi Mumbai",100,99acres: READY_TO_MOVE | Housing: nan,0,99acres: Registered | Housing: nan,0
r404540,Urbanyx Court,100,ByUrbanyx Infra Private Limited,100,"7Q2R+M36, Dumduma, Khandagiri, Bhubaneswar",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,RP/19/2023/00871,100
r398540,Roongta Preciso,100,ByLalit Roongta Group,100,"Gangapur, Nashik",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r427572,99acres: Lucky Dream City | Housing: Lucky Dream Towers,0,99acres: Lucky Buildcon | Housing: ByLucky Group,0,"99acres: Argora | Housing: Pundag, Ranchi",0,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r413443,Fairland Township,100,99acres: Greenfield Housing India | Housing: ByFairland Township,0,"Samayanallur, Madurai",100,99acres: READY_TO_MOVE | Housing: nan,0,,100
r269367,Kalpataru Jade Residences A,100,ByKalpataru Group,100,"S No 12, Near Pan Card Club, Baner, Pune",100,99acres: READY_TO_MOVE | Housing: nan,0,99acres: Registered | Housing: nan,0
r725,Rustomjee Crown Phase 2,100,ByRustomjee Builders,100,"FP No. 1043/Plot B, Ward G South, Prabhadevi, Mumbai South , Mumbai",100,99acres: READY_TO_MOVE | Housing: nan,0,P51900006367,100
r416246,G R Parth Palace A,100,99acres: Parth Sarthi Group | Housing: ByG R Homes,0,"99acres: Mansarovar | Housing: Sanganer, NH - 8 Jaipur, Jaipur",0,99acres: READY_TO_MOVE | Housing: nan,0,99acres: Registered | Housing: nan,0
r423386,Chitrapatjanak Dadasaheb Phalke Township Phase 1A,100,ByAnukarati Homes Pvt Ltd,100,"Plot No. 104/1, Shelu, Beyond Thane, Thane",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r429968,TVS Isle Of Trees,100,ByTVS Emerald Haven Realty,100,"99acres: Hebbal | Housing: Rachenahalli, Thanisandra, North Bangalore, Bangalore",0,99acres: NEW_LAUNCH | Housing: nan,0,PRM/KA/RERA/1251/446/PR/150724/006941,100
r383662,Primark Eco Nest,100,99acres: Primark Projects | Housing: ByPrimark Developers,0,"Sy No 509, Opposite To Apparel Export Park, Gundlapochampally, Kompally, North Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r257887,Trimurty The Future City,100,99acres: Trimurty Colonizers and Builders and UKM Group | Housing: ByTrimurty Group,0,"99acres: RIICO Industrial Area | Housing: Amarpura, 50/2 Rampura, Near Mandor, Jaipur",0,99acres: READY_TO_MOVE | Housing: nan,0,99acres: Registered | Housing: nan,0
r432448,Arkade Rare,100,ByArkade Developers,100,"Arkade Rare, Samriddhi Gdn Rd, Off LBS Road, Jaydev Singh Nagar, Bhandup West, Central Mumbai Suburbs, Mumbai",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r433299,Costa Furtune,100,BySai Harmony Pvt Ltd,100,"99acres: Kantabada | Housing: Ghangapatna, Bhubaneswar",0,99acres: NEW_LAUNCH | Housing: nan,0,99acres: Registered | Housing: nan,0
r500,Pragnya Eden Park Phase II,100,99acres: Pragnya Builders | Housing: ByPragnya,0,"99acres: OMR | Housing: S Nos.90/3A1A, 90/3A1B part of Siruseri, Chennai south, Chennai",0,99acres: READY_TO_MOVE | Housing: nan,0,TN/01/Building/0318/2023,100
r318679,Hero Homes Gurgaon,100,99acres: Hero Homes | Housing: ByHero Realty Private Limited,0,"Sector 104, Dwarka Expressway, Gurgaon",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,GGM/24/2018,100
r473,DLF Capital Greens Phase 1 And 2,100,99acres: DLF Homes | Housing: ByDLF,0,"99acres: Moti Nagar | Housing: Near Shivaji Marg, Karampura, West Delhi, New Delhi",0,99acres: READY_TO_MOVE | Housing: nan,0,Rera Not Applicable,100
r414297,Vijayakalpa Kshetra,100,ByVIJAYAKALPA DEVELOPERS,100,"99acres: Tukkuguda | Housing: Raviryal, South Hyderabad, Hyderabad",0,99acres: NEW_LAUNCH | Housing: nan,0,99acres: Registered | Housing: nan,0
r396082,RV Vibhuman,100,99acres: RV Silpa Homes | Housing: ByR. V. Nirmaan Private Limited,0,"Kondapur, West Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,P02400004756,100
r398093,99acres: Pushpanjali Poetree | Housing: 3 BHK Flat,0,99acres: Pushpanjali Homes | Housing: nan,0,"pushpanjali poetree, Bariatu, Ranchi",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r388936,Pramanik Walchand Paradise,100,ByPramanik Housing Private Limited,100,"Opp. Mayor Banglow, Marigold Road, Kanakia, Mira Road East, Mira Road and Beyond, Mira Bhayandar",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,P51700033946,100
r415440,Praharsh Serena,100,99acres: D R Infrastructure | Housing: ByDR Infrastructure,0,"Safal Parisar Road, South Bopal, Ahmedabad",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r423203,Dev SWC Skylight,100,99acres: Southwest Developers Vadodara | Housing: ByDev Buildcon,0,"Kalali, Vadodara",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r437891,99acres: Nirman Park | Housing: Nirman Ashiyana,0,99acres: Shree Construction Nashik | Housing: ByNirman Group,0,"99acres: College Road | Housing: Dwarka Circle, Off Mumbai Agra Road, Near Hotel Krishna, Nashik",0,99acres: UNDER_CONSTRUCTION | Housing: nan,0,,100
r398773,Risinia Scintilla,100,ByRisinia Builders,100,"Bachupally, North Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r24592,Silveroak Shriyansh 3 0,100,99acres: Silveroak Builders and Developers | Housing: BySilver Oak Buildcon,0,"Punawale, Pimpri Chinchwad, Pune",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r298821,Kalpataru Vista,100,ByKalpataru Group,100,"Plot B24 C, Wish Town, Sector 128, Noida-Greater Noida Expressway, Noida",100,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
r332507,Godrej 24,100,ByGodrej Properties Ltd.,100,"99acres: Sarjapur Road | Housing: Sy.No. 118 & 139 Of Chembenahalli, Volagerekallahalli, Bangalore East , Bangalore",0,99acres: UNDER_CONSTRUCTION | Housing: nan,0,99acres: Registered | Housing: nan,0
